,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,sentimental
1141,371a37ca26fc269601f5c60ba88f9535,6c5d1e03493316b72304f07834a03325,1,Não entregou no tempo .,pontualidade não_ satisfação cliente,2018-07-13 00:00:00,2018-07-13 17:20:43,Neutral
1147,ff2cf8c91feac0bc37e795daec9c77af,628365400ec276cda9dbce783340e906,5,Satisfeito com a compra,satisfeito aquisição negócio entrega prazo produto bem embalado nota fiscal caixa original garantia manual usuário primeiras impressões relógio perfeito,2018-06-30 00:00:00,2018-07-01 16:33:10,Neutral
1173,1b0193dec8f270afea83302dc238f7e6,b26281af4e5c3a50b10887f626ee883f,1,Entrega Parcial.,efetuei compra pagamento duas unidades recebi apenas unidade aguardando tratativa,2018-05-05 00:00:00,2018-05-08 11:19:49,Neutral
1201,c1bfb79b26ac2136da082c9acea0a97d,47f05ae89d6bcb551be15cba2f14352f,5,Recomendo!,produto chegou antes prazo bem embalado fornecedor avarias qualidado produto boa,2018-07-13 00:00:00,2018-07-16 12:08:38,Neutral
1206,36282fdbf0292498bb3b69523970b9e2,b170f1243a620b65504157b83f69a2e0,5,Friso lateral onix,otimo produto,2018-05-09 00:00:00,2018-05-10 09:07:20,Positive
1208,44bb8c2ad3bb9c2bb3552a034eeffc4c,56c79c2be1ceff5839d56e340e847833,2,Bebedouro,bom dia comprei bebedouro vermelho metálico recebi bebedouro rosa obs cachorro macho,2018-05-08 00:00:00,2018-05-11 11:03:01,Neutral
1212,49673f9eaf3b9b23234dc2c7301f5b95,e86dc64373eaaf9fc1d9d58bfce38f2f,1,Produto com avaria,comprei numero unidades produto veio avariado visto embalagem fraca sendo veio dois buracos fundo panela devido pressão dog colocado cima,2018-05-18 00:00:00,2018-05-20 19:29:12,Neutral
1227,6ca11f1297156d3351a86c3b13b794b0,7e61f390f3e0aa3b112e56091d2b9ee3,1,Pedido cancelado,pedido cancelado assim loja enviou produto devolvi produto quero estorno compra cartão crédito,2018-08-30 00:00:00,2018-08-30 07:49:02,Neutral
1245,746bdd10d791a54478316cf3a246a3de,f39dca700fa8e7f2ccbdf7a9c7f8af1e,5,Excelente,produto chegou prazo perfeitas condiçoes veio embalado forma incrivel bem embalado chegou nenhum arranhao,2018-05-03 00:00:00,2018-05-04 00:44:02,Positive
1254,60ef633993197390978284101385bbf7,c14280403027095676ce13109d5e2864,3,Bom relógio entrega ruim,produto qualidade entrega demorada,2018-04-17 00:00:00,2018-05-04 05:41:13,Negative
1276,aad7dc9aa6d09fba99cca76bcdb0fee3,0c69307b707522f4bf7267c44d06e182,5,Satisfeito!,neutro,2018-05-11 00:00:00,2018-05-16 16:00:40,Neutral
1282,3b2d60e294fd05f9b84252474fe09c8a,1a1b532e9fc48a702923b8ef014735e9,5,Bom,gostei,2018-07-11 00:00:00,2018-07-12 13:45:01,Positive
1287,944b53fe2aaad7bf9629a0843e1be401,6f7e43972ed0a7fdbf29edf7cde6d2ad,5,Produto otimo!!,ate agora tudo perfeito produto entrega prazo,2018-08-16 00:00:00,2018-08-16 20:46:13,Positive
1295,0edf369d108dfc1f8b379c8891a3da90,ab589d1a6095c7f435a62f503146e1cf,5,Recomendo,tudo ok,2018-05-12 00:00:00,2018-05-19 00:35:29,Neutral
1308,bed9227c4306d8e608366f85a31d68a3,fce3db7092e1f432d0ec790414b6a5e4,5,10,neutro,2018-06-07 00:00:00,2018-06-14 18:27:46,Neutral
1323,259885b823838218afda6bf45adbd5b4,d836abb4444d8594455e9766104e958c,5,5,neutro,2018-08-01 00:00:00,2018-08-02 10:11:08,Neutral
1332,c05541493df4a00ecf66076ce9607aab,7c1336779536fdd545a35df012e0ed5e,5,muito bom,neutro,2018-07-24 00:00:00,2018-07-25 16:07:16,Neutral
1333,1bb3b0d6a428cfdcf089dacd86b2436c,470ae997eff151effb3503add146880b,5,Entregue no prazo,super recomendo produtos lindos,2018-06-07 00:00:00,2018-06-08 03:26:08,Positive
1334,c5ef176ec43dd68a603dc5f05cfc93d0,427985079f72032e3d53ac33888b88e7,5,Bom,neutro,2018-06-09 00:00:00,2018-06-10 02:49:00,Neutral
1337,3547ade529a1b5a5e093456476b22c58,d8721b9f395286c3b43ff47a250ad40a,2,Produto errado ,pedi duas carteiras veio defeito outra veio errada ñ_ q pedi pedi reembolso creio q correrá bem,2018-08-05 00:00:00,2018-08-05 22:29:00,Neutral
1347,6a4dfc5eeb7c30330534e09ee9b26ff3,8bab0782e1f2a9fdc338a883c124f75b,5,ótima,produto chegou antes prazo estabelecido,2018-08-03 00:00:00,2018-08-06 11:11:23,Neutral
1348,36616d6d454efa4f7e3d4ae66699a318,55af89bd3634844abc96b00c4caa76a5,5,Top,excelente chegou antes combinado parabéns,2018-08-11 00:00:00,2018-08-15 16:24:31,Positive
1353,95f8467982c03b0cc9eb587933347e63,67816bc8a83ed1ca09b99c2512cbedb3,4,Recomendo,apesar não_ ter bom acabamento produto bem funcional,2018-07-07 00:00:00,2018-07-12 10:35:49,Neutral
1379,089309332406b2ac838750c5e933181f,2709ee9d4fc363bd22b6bc782fa3668f,2,Esclarecimento,boa noite compra diz wireless numero mbs multilaser numero g não_ vim modem numero g conecta usb nele,2018-06-06 00:00:00,2018-06-07 01:59:45,Neutral
1384,57207975f6a1d00f8df01557de65cb1e,1fc6cc3c8938adb70a710cc1b701337b,4,Satisfeito,satisfeito,2018-06-28 00:00:00,2018-06-28 23:08:20,Positive
1386,34482d4f2e4c3414578e6db34362bdab,fedc85bb24209961b595782f2c259c4a,5,Ok,bom recomendo,2018-07-21 00:00:00,2018-07-25 10:37:42,Positive
1420,3620d6e5d561991af5ff9f6a8bdcc3c4,2c9bc10b715272770d51948b929485f7,5,exelente,atendeu expectivas,2018-06-01 00:00:00,2018-06-27 15:33:40,Neutral
1425,4c473561a45ac9ea4ccf3868ffb8a75f,f82746601c1969d00d63e14a786f322d,5,Ok,mercadoria conforme pedido chegou antes prazo recomendo,2018-08-30 00:00:00,2018-08-31 01:55:05,Neutral
1441,ca4337c4d52184f5cf03f51cf7f38c7a,71bd2b49a4e92c385e1c668b56aea592,5,Lindo !!!,parabéns loja lannister parceiro produto veio bem embalado mto lindo grande jeito queria cor marrom conforme mostra foto amei pendente,2018-08-23 00:00:00,2018-08-24 14:48:30,Positive
1442,e9b1efcc9dd695b59c0dc9c52906c58f,e57e73a70eae13788da4c7fd3b96ed0b,1,Não recebi os dois produt,recebi apenas numero perfume perfume h numero perfume ototemo não_ recebi ainda preocupada pois pedido consta recebi dois perfumes,2018-05-09 00:00:00,2018-05-10 09:09:56,Neutral
1445,ffca2b5c34b686feed1d2b2713b3ad07,c83f1117bc97d473fec6e5d6ff5dce92,5,Super indico,maravilhosa,2018-08-16 00:00:00,2018-08-18 06:19:02,Positive
1451,115f129f19b4976b3eabd65ed6901f0c,26466061ecf0630db081aea8581b871b,1,Defeito,produto chegou bem antes prazo defeito veio quebrado lugar fazer encaixar bonitinha frágil tentei realizar troca site não_ consegui,2018-06-15 00:00:00,2018-06-15 19:26:45,Neutral
1455,b45bcde5e4d91ffef751d1f3788721c0,37975a7ef83d81d3c78d1920bb923f8b,4,Tudo ok,ainda falta capa,2018-05-22 00:00:00,2018-05-22 23:49:53,Neutral
1467,77d3072e4c02d54d5df675e0c25378f4,de12067bfa331f0c8cd1df23a0106128,5,Recomendo.,neutro,2018-05-09 00:00:00,2018-05-10 00:01:01,Neutral
1468,071a678bd71a9b375f6b4434d3d263eb,d3e737e1eef1aa87ad5c92bcbf7396dc,4,Bom ,entrega rapida sobre perfume bom ja melhores valor vale pena,2018-04-26 00:00:00,2018-04-27 10:46:06,Neutral
1481,7c68d97afa013728a914213fb8060d46,342b802870cffb4cca6f8b612e121300,5,Entrega antes do prazo,neutro,2018-06-05 00:00:00,2018-06-05 21:54:36,Neutral
1483,ee1753b925a39250e5abe7d3d2224ecc,64ba7f5f2b493323d5dae1634f812cb5,5,Muito bom,veio prazo funcionando bem,2018-06-26 00:00:00,2018-06-29 00:29:03,Neutral
1491,a06e7c4f5bf7d2e92a196357f4105842,db10e5b34779ebe39e1bc929469eb841,1,Atraso na data de entrega,entrei contato lannister telefone falam q vai mandar link direto parceiro pra saber detalhes entrega conta link n _veio péssimo suporte cliente,2018-08-16 00:00:00,2018-08-16 17:20:04,Negative
1515,7c99c71186d357d0fdb2d03294a6f4b9,ce101239d4d3c22d02503fc803c73be6,5,rápida entrega,ótima,2018-05-17 00:00:00,2018-05-17 11:14:17,Positive
1516,0791c771f1267190ec3ff08e214acb3f,04b2afb6447774881079872788d97883,5,Excelente ,recomendaria loja chegou dentro prazo ótima mercadoria,2018-04-27 00:00:00,2018-04-27 16:15:31,Positive
1519,c020b491ced40eaa538c6490f36d2d61,8fde182213914d24ed0bb9d4b02371a0,5,Entrega feita com sucesso,entrega feita produto queria bom,2018-06-04 00:00:00,2018-06-05 00:51:35,Positive
1529,4a58847e0bc1838c7967a8d57bd408a9,734fd23f82c457088580cf5a8c9da909,5,Ótimo,neutro,2018-08-31 00:00:00,2018-09-01 14:36:21,Neutral
1532,ad9c2612cc5ea378a403f3ba94cd22de,d14460d3fa8f54b8f0f7befd11820202,5,Agilidade,chegou super rápido bem embalado,2018-07-14 00:00:00,2018-07-15 01:27:53,Positive
1535,2e708b2a717a66f5a449f1fe68c1ae6e,bdb52fcc684d212ff85ba88d4acc3b7b,5,Excelente,chegou antes prazo,2018-08-05 00:00:00,2018-08-06 17:34:27,Neutral
1541,ff669e25464a56198854a4737c826a00,5cafde3fdf1a583c0a5d7fdc7b526ad1,3,Bom acabamento,não_ instalei ainda,2018-07-12 00:00:00,2018-07-12 21:58:19,Neutral
1542,11fb960b6f2005db554efcffcc3c1d88,44150e408d0bd0a5341db3e4f11a98d8,5,Recomendo muito bom,chegou antes data prevista tudo ok,2018-08-16 00:00:00,2018-08-17 11:21:50,Neutral
1555,723280632c468e6d2023317cda65438f,39ce2a3fc7950d2767dd4b01eb49ea6b,5,recomendo,neutro,2018-08-16 00:00:00,2018-08-20 11:25:41,Neutral
1564,080797bb72a234058f3720ad871d7a25,5200457b47c6543e5756c85ab87b4f2f,5,Super satisfeito ,ótimo produto prazo rápido,2018-05-03 00:00:00,2018-05-04 04:34:12,Positive
1566,2d7d90f87e8f6f549c7ddeedc381468f,e54709b9ea953fc92e1964e0772eecae,5,Balancim 100,ainda não_ pode avaliar produto aguardando matriz botões comprados site lojas lannister estranhando fato nota fiscal desses produtos não_ ter sido emitida,2018-05-01 00:00:00,2018-05-01 22:14:29,Neutral
1568,32b023519b2ae83c062ca52f2c6d66af,ba4784ebeeb6afef6125ba505dcc4f76,5,super recomendo,neutro,2018-08-22 00:00:00,2018-08-23 14:45:01,Neutral
1574,a7f467c86ea301cda395bc932654aea8,99e5f0c685ca94e5a1c7134b1898bb1a,5,Perfeito,entrega dentro prazo produto excelente condição,2018-08-14 00:00:00,2018-08-15 00:07:00,Positive
1578,bf75a9ed323beab62cdfcedc8acb38cc,10251ca016384afb8d4954da5fb3b419,5,Bom cofre,cofre bom espaço interno prateleira facilitar organização bom produto,2018-08-07 00:00:00,2018-08-10 21:21:39,Neutral
1583,08667b6077f24d86950b1642b5ca9632,24040b0114230e6113ea96d0161ff4a9,5,mto bom,chegou antes prazo produto mto bom,2018-05-25 00:00:00,2018-05-25 16:12:27,Positive
1592,b1bcc5db3418b49a915e576111f169e1,2c1a279890c82005e7d51b4717cc0080,4,X,x,2018-05-22 00:00:00,2018-05-22 20:49:23,Neutral
1598,61f158504f3f43c494bcf7ba02d254ca,b5bdf19b8bbc9d7daf5eb8f087a8895e,5,Ótimo produto!,ótimo produto entrega rápida,2018-08-30 00:00:00,2018-09-01 22:10:17,Positive
1601,b06f6882b1c0bc82ddf057b58b86fe50,2daee070f2042c8b7a8e9fdde778a31a,5,Muito bom ,ótimo excelente produto recomendo todos,2018-07-12 00:00:00,2018-07-13 10:49:12,Positive
1603,73825c944419be59995fdf5755400ba0,25a93076658202368073fb3697a3f4ef,3,Troca / devolução,experiência compra on line entrega boas porém produto não_ atendeu expectativas tendo dificuldades troca devolução,2018-05-15 00:00:00,2018-05-20 13:19:13,Negative
1620,0cff4436b45b97159e535b4e4dce44c2,1a65d6928b5ee7a7afb52dad3ccdf11c,5,Ótimo,tapete lindo personalizado bordado volta logo classic todo borracha pvc mt bom fácil limpar,2018-05-22 00:00:00,2018-05-24 23:20:45,Positive
1621,f425c943b7fe3d6e92476790215fab77,e995d882ff7b28ef28cd7e87737fccec,5,Bom acabamento,produto bem acabado,2018-07-05 00:00:00,2018-07-07 23:01:23,Negative
1628,c45ae2cc19fa8d1ba41e539a48f7da5a,28f079a1f1568fda3a17841d6fe48390,4,BOA LOJA ,boa loja cumpriu tudo anuncio entrega super rápido,2018-06-24 00:00:00,2018-06-24 21:56:07,Positive
1643,ef8aa48087495ca0ecf32e3375e09d45,f0f7dc2419ca55c30f76a386584b9980,4,BOM,forma geral produto bom porém som sai baixo torna produto produto média qualidade,2018-08-28 00:00:00,2018-08-29 00:51:09,Neutral
1662,9a9299760da8c8f137d2a18d50ae7991,0f9db6b2900040157d27f21ae0f3d86d,3,targaryen,capa boa celular película inclusa muita péssima qualidade,2018-08-09 00:00:00,2018-08-12 20:22:42,Negative
1666,0cffe48417b97928c3cdaf4f44ce6463,32f0e397d36f01e44c8c257ceaecf508,1,Mercadoria não entregue,não_ posso avaliar não_ recebi,2018-08-10 00:00:00,2018-08-10 08:54:02,Neutral
1667,668fcfc39b15a8751fd9f9c3721c6533,a0d3b62390e72dcfd8fc6b29c1af0061,5,´´Otimo,obrigada,2018-08-18 00:00:00,2018-09-10 16:59:46,Positive
1683,b94e436ac0ad1bc2d1046123cea98c13,5bb6be5ac31d6ab742083dec19b729c8,4,Bom,neutro,2018-08-02 00:00:00,2018-08-03 17:14:41,Neutral
1684,b46e9ea6cd78b7b167c866332d9db6a0,d0fcb0e64631dcf3a108b1837a69d9a5,4,recomendo,chegou obrigada caixa embalagem amassada presente,2018-08-15 00:00:00,2018-08-15 16:22:22,Neutral
1697,5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,adorei produtos somente achei ruim ter pagar numero fretes produto vendedor,2018-07-21 00:00:00,2018-07-24 22:38:30,Positive
1701,ccd343b646110da75698e132fcfcb187,800d19e2eed430cbd8e9bcb12087794b,5,Recomendo,entrega antes prazo otimo,2018-08-15 00:00:00,2018-08-15 20:28:11,Positive
1703,9a6c566cb225db8e191342826f666121,e412fc992ea2637ad4e76b34edd88a18,1,Produto errado,neutro,2018-07-14 00:00:00,2018-07-15 17:21:36,Neutral
1713,c66884522b6c22be174b8441affc7530,3d61e9970cfb1669c490645d74bf7405,5,Entrega super rápida,lannister parabéns entrega super rápida,2018-07-28 00:00:00,2018-07-28 20:41:07,Positive
1714,ccb7d16b309b58a778c864faec6c6118,ee2c523648f8d3fddba9f09bc16a6490,5,Esta Super Aprovado,balança ótima qualidade suprido necessidade muita eficiência,2018-04-27 00:00:00,2018-05-08 03:59:38,Positive
1716,2043259de03f7957f399d2f504539157,979fdfc1766453994df684ee9637ec80,1,Produto veio diferente ,produto veio diferente anuncuado liguei esperando código devolução produto reembolso valor pago,2018-07-26 00:00:00,2018-07-26 21:25:30,Neutral
1755,e2491f28bd9cea29d94282c7db301593,a88803b061dbc43656aa2d377b834e4a,3,RECOMENDO,neutro,2018-05-03 00:00:00,2018-05-03 20:23:34,Neutral
1761,f4fd01c1cfb418150d139bc91a135482,6e35fab28a9f5bb616818cda6eabbd71,5,Muito bom,entrega prazo gostei,2018-06-16 00:00:00,2018-06-16 22:09:36,Positive
1763,f8773f92d36ed70f8c19b45ec3f6f7d6,b2bbb2cca536bb4984557119c0eb3d8a,5,super recomendo,neutro,2018-08-16 00:00:00,2018-08-17 11:35:39,Neutral
1773,4bc94a13b4dc1784656510293278f37b,6ef6c0a23f7f0b6bbe9dfbc5f22b56c6,5,Entrega antes do previsto,produto ótimo chegou antes esperado,2018-08-28 00:00:00,2018-08-29 00:41:47,Positive
1776,848d5324b9cb5aa4cc0f6f357863c9eb,d888f4591d9dd27281a58331a6a9db93,5,super recomendo.,otimo deu tudo certinho nota numero,2018-08-17 00:00:00,2018-08-28 18:48:58,Positive
1786,b6b6afd5b6f92ffdf7c7775a565e7402,03350e641d4d30d50b38c2e3030cd394,5,Otimo,ótimo produto chegou antes prazo,2018-08-19 00:00:00,2018-08-19 17:56:50,Positive
1791,52d021731969385ccacd81288c54d9e8,d60a89ab9bc1e68834465ae630c3343e,5,Kit festa,excelente produto veio embaço perfeitamente chegou antes previsto amei,2018-04-26 00:00:00,2018-04-26 17:29:01,Positive
1793,10088ea78751c26d9b0d0ccb6699586b,cb64fe77f78101ce43bdffc7be77c9a4,4,Recomendo,produto chegou dentro prazo,2018-05-10 00:00:00,2018-05-14 00:58:35,Neutral
1798,fe575a484e2222ffe6707538d9f521be,0f758f5895563ce1892043bc8f17dda1,4,muito bom,produto otima qualidade parabéns,2018-06-21 00:00:00,2018-06-26 10:42:01,Positive
1803,499b0820814f9e7d1f7f50eb4d4bacfd,aea6f638ec66f7a8db1a9216ddaaff2b,5,super recomendo,chegou antes prazo,2018-08-23 00:00:00,2018-08-27 14:01:19,Neutral
1804,bd90607f4a5e655bd1b13e545620eecc,189ba95d81c72d1250e45df72f8acaa4,1,Não recebi ,tá demorando mt,2018-05-23 00:00:00,2018-05-25 12:32:38,Negative
1809,39e26fedc226032fdf29e1145c1507a6,ac81fb6face0af1b93e2a059ad7b9f23,5,Ótimo ,amei produto chegou antes prazo,2018-07-12 00:00:00,2018-07-12 18:44:55,Positive
1823,ae41d0d7be484521ece44b404cebe419,c8f2cb814f847fff855420ba64c42282,5,Ótimo ,entrega rápida produto perfeito,2018-04-28 00:00:00,2018-04-28 21:18:23,Positive
1825,ecd30ad71b1a6be967f483f490915fb1,a5a854651cfe0d8da9f1669266fd4063,1,Você paga 2 e recebe 1,roubo nota fiscal numero unidades embrulho vem apenas querem cobrar entregar,2018-05-15 00:00:00,2018-05-16 01:04:52,Neutral
1838,3f1afec52931d1e5516e82fcd4bf4347,a07589bd08c0f6f6e01dad0a425aa352,5,Excelente ,adorei produto compra excelente,2018-06-28 00:00:00,2018-07-01 00:51:07,Positive
1839,ea022eba0e8a99f752bbfb1eeb23182f,c1c46208ebd1440f4da5b7197c544d6c,5,RECOMENDO SIM,aspirador bom leve fácil manusear,2018-08-28 00:00:00,2018-08-31 20:47:46,Neutral
1858,3a00f6fb2f95b8b6370f89e1eb34270e,71e99de0514a59f2e5ac80e89773802a,3,Desta compra não gostei.,veio relógio feminino lugar relógio masculino pedi fiz cancelamento devolução recebi sobre estorno não_ recebi nenhuma resposta,2018-06-19 00:00:00,2018-06-27 23:17:14,Neutral
1868,95b9c4b17b4535a8dcde77ea466a6054,92c6c7adf4c5b367d2da122056510dbd,5,Ótimo ,gosto comprar lojas lannister confiáveis,2018-04-26 00:00:00,2018-04-27 01:16:25,Neutral
1869,fe63a20bcdd925a0d7525e8830aaf8e5,591288ee2b6ee99477e22218020308ff,4,SATISFEITO,neutro,2018-08-23 00:00:00,2018-08-28 15:05:58,Neutral
1873,d28e1eb3775ed44c9bd007dd301c7bae,a014ab9c0e9c112b791293dc9ec38320,3,Capa veio na cor errada,comprei capa cor preta porém recebi data cor branca gostaria trocar visto produto veio cor errada,2018-07-24 00:00:00,2018-07-24 19:09:01,Neutral
1879,110e233ff43f651ddca445e80d6746cf,344aec04212ff4fb3b73f86f50ad49b9,5,Muito bom,produto chegou bem antes data prevista,2018-05-24 00:00:00,2018-05-24 21:23:01,Neutral
1890,6c5042254180e50b5b57e155c44bed4f,545795e47c9e134237b256ef5b98857b,5,OTIMA,neutro,2018-07-31 00:00:00,2018-07-31 18:22:32,Neutral
1892,0cd0db486b98d5fa0d77f79ec4027c5e,d74cdf7dea16668a34d57964004f0e94,5,Gostei muito do produto ,neutro,2018-06-26 00:00:00,2018-06-27 14:07:10,Neutral
1895,dbf6e27fafcec3228eb84ad6c0008fc3,d7bfe7ef14d1debee523b680ae421489,5,Rápido e preciso.,excelente loja envio rápido produto certo,2018-05-16 00:00:00,2018-05-17 01:21:52,Positive
1902,c133af9cde2b253efaea865171bd9991,f6abdf036dbfaa78fa40d68f83a20968,5,Excelente.,recomendo todos compra produtos lannister compra entregue contento prazo,2018-08-21 00:00:00,2018-08-22 11:40:50,Neutral
1906,2da010e133b77354560d386f0160c520,7e63ea5a0a34684140ae0e51ebe53035,5,Bom,neutro,2018-05-30 00:00:00,2018-06-01 10:12:19,Neutral
1921,0a15d67adfc5bd4b56e19f9f75c7a23e,785e849a702dab4672f0febcf4c1afc5,5,Muito bom,produto chegou antes prazo previsto,2018-04-27 00:00:00,2018-04-29 23:11:18,Neutral
1922,a44891f74fe94f29dbbfa6f7b60cceba,18c1040bac4b6a31a10b6d4201072ce2,5,Muito bom !,rápido ainda veio brinde top,2018-05-18 00:00:00,2018-05-21 19:13:32,Positive
1925,89411999cf6c8324d7e03f39b5eb6e9d,3c91fb2601d8d06e7e3c9ee4f79060c0,4,Otima,sistema operacional compra fácil manuseado compreendido entrega rápida metros comprado corresponde propaganda compraria novamente,2018-08-17 00:00:00,2018-08-18 00:51:08,Neutral
1932,40506badbb397b0c0d8ea9605f52a459,ed159f7220fe49164a43fbf4fe3a15d1,5,recomendo,neutro,2018-08-11 00:00:00,2018-08-12 13:42:06,Neutral
1944,712d37ca4d8dd3ac08c756c646b512cb,363814e98fb75811e4465c3b7fc84ca5,4,Bom produto,produto chegou prazo perfeitas condições,2018-06-14 00:00:00,2018-06-15 01:46:01,Positive
1952,4d3ff9f8c57cc584747eb184ef4cdebe,c54d822dcfd0f7c672574a607c9403b3,5,Top!!!!,super rápida,2018-06-05 00:00:00,2018-06-08 21:04:42,Positive
1961,cde63556ef00a605bff898ceb2f4d559,f099a4bf3c8c87b391cbb899f02d8e47,5,Super recomendo,tudo conforme combinado,2018-08-30 00:00:00,2018-09-01 21:36:34,Neutral
1970,ccc0262ad37ca5bfb21f5a0157cd1acd,aaf899ac4389cbf67485784ac38fce72,5,Recomendo,entrega realizada corretamente dentro combinado produto veio perfeito condições uso,2018-05-19 00:00:00,2018-05-20 17:33:52,Neutral
1994,9d25a54a1a44411d1adf1a5fa4557445,96cf7ecd8c676d61be261ffdda90b008,5,Ótimo atendimento ,loja confiável,2018-07-21 00:00:00,2018-07-23 20:39:23,Positive
2000,f243d526bec037fe86c0606361fda1fe,9075ecab41fdbe2edaae75cfb6cb09b2,5,Gostei da experiência ,primeira vez compro loja virtual não_ arrependo chegou prazo,2018-06-07 00:00:00,2018-06-07 22:48:40,Positive
2001,5808ad5da44e92c2d7d60b57e961b57f,56805b4cf0ebc9cd9f7619783cae47e3,1,PRODUTO DIFERENTE ,recebi escova outra marca não_ consigo resolver problema péssimos atendimentos lojas lannister parceira,2018-07-27 00:00:00,2018-07-30 16:41:46,Negative
2010,d713665425af0b92768a22b383c0e4e8,125380a45478fae5bd5466553f2ed928,3,Recomendo ,chegou bem rápido parece bom vou descobrir uso capa sofá numero lugares veio pouco menor largura veio numero numero numero lugares veio tamanho certo,2018-08-29 00:00:00,2018-08-29 14:53:56,Positive
2023,223947ec19f3829f3c06e8263e0cbc04,e94d8ace7446337ba22419b2218a8303,5,Super Recomendo ,produto conforme foto atendeu todas expectativas super indico,2018-05-19 00:00:00,2018-05-21 14:05:48,Positive
2037,1d06e8e642b2eda9b461648478096145,0fe3f84cf0535ad78f10115634d7ed88,5,Recomendo ,ótimo produto certinho entregue dentro prazo tudo ok,2018-06-08 00:00:00,2018-06-09 02:24:38,Positive
2047,5c23f55fe5295590c8e0928be201e15c,7193174cc8337ec716bf7bef671ff759,5,Ótimo produto,neutro,2018-06-27 00:00:00,2018-06-28 16:11:15,Neutral
2053,4ae27b71d52f5e00dfd42d7a2e555077,1452442fe3e8cc6d3a1a8d8fc92dc019,5,super recomendo,bom produto chegou perfeito,2018-05-01 00:00:00,2018-05-07 03:16:27,Positive
2057,4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super revcomendo,fantástico,2018-07-31 00:00:00,2018-07-31 19:35:29,Positive
2059,c12920cdfe6908d5339800e458611a89,6c355e2913545fa6f72c40cbca57729e,4,Frete desproporcional,comprar numero lixeiras pagar frete individualmente comprado apenas numero lixeira stark poderia ter montado numero caixa maior numero lixeiras dentro barato,2018-08-12 00:00:00,2018-08-13 11:34:51,Neutral
